unit,timestamp,start,end,value
count,2024-02-11 22:15:00,2024-02-11 22:15:00,2024-02-11 22:16:00,188.0
count,2024-02-11 22:45:00,2024-02-11 22:45:00,2024-02-11 22:46:00,293.0
count,2024-02-11 23:00:00,2024-02-11 23:00:00,2024-02-11 23:01:00,35.0
count,2024-02-11 23:30:00,2024-02-11 23:30:00,2024-02-11 23:31:00,394.0
count,2024-02-11 23:45:00,2024-02-11 23:45:00,2024-02-11 23:46:00,391.0
count,2024-02-12 00:30:00,2024-02-12 00:30:00,2024-02-12 00:31:00,240.0
count,2024-02-12 00:45:00,2024-02-12 00:45:00,2024-02-12 00:46:00,387.0
count,2024-02-12 01:00:00,2024-02-12 01:00:00,2024-02-12 01:01:00,416.0
count,2024-02-12 01:15:00,2024-02-12 01:15:00,2024-02-12 01:16:00,109.0
count,2024-02-12 01:30:00,2024-02-12 01:30:00,2024-02-12 01:31:00,5.0
count,2024-02-12 01:45:00,2024-02-12 01:45:00,2024-02-12 01:46:00,106.0
count,2024-02-12 03:15:00,2024-02-12 03:15:00,2024-02-12 03:16:00,285.0
count,2024-02-12 03:30:00,2024-02-12 03:30:00,2024-02-12 03:31:00,289.0
count,2024-02-12 04:30:00,2024-02-12 04:30:00,2024-02-12 04:31:00,472.0
count,2024-02-12 04:45:00,2024-02-12 04:45:00,2024-02-12 04:46:00,189.0
count,2024-02-12 05:00:00,2024-02-12 05:00:00,2024-02-12 05:01:00,163.0
count,2024-02-12 05:15:00,2024-02-12 05:15:00,2024-02-12 05:16:00,347.0
count,2024-02-12 05:45:00,2024-02-12 05:45:00,2024-02-12 05:46:00,193.0
count,2024-02-12 06:15:00,2024-02-12 06:15:00,2024-02-12 06:16:00,30.0
count,2024-02-12 07:15:00,2024-02-12 07:15:00,2024-02-12 07:16:00,193.0
count,2024-02-12 07:30:00,2024-02-12 07:30:00,2024-02-12 07:31:00,140.0
count,2024-02-12 08:00:00,2024-02-12 08:00:00,2024-02-12 08:01:00,61.0
count,2024-02-12 08:15:00,2024-02-12 08:15:00,2024-02-12 08:16:00,446.0
count,2024-02-12 08:30:00,2024-02-12 08:30:00,2024-02-12 08:31:00,315.0
count,2024-02-12 10:15:00,2024-02-12 10:15:00,2024-02-12 10:16:00,114.0
count,2024-02-12 10:30:00,2024-02-12 10:30:00,2024-02-12 10:31:00,450.0
count,2024-02-12 11:00:00,2024-02-12 11:00:00,2024-02-12 11:01:00,442.0
count,2024-02-12 11:30:00,2024-02-12 11:30:00,2024-02-12 11:31:00,459.0
count,2024-02-12 11:45:00,2024-02-12 11:45:00,2024-02-12 11:46:00,186.0
count,2024-02-12 12:15:00,2024-02-12 12:15:00,2024-02-12 12:16:00,86.0
count,2024-02-12 13:00:00,2024-02-12 13:00:00,2024-02-12 13:01:00,131.0
count,2024-02-12 13:15:00,2024-02-12 13:15:00,2024-02-12 13:16:00,169.0
count,2024-02-12 13:45:00,2024-02-12 13:45:00,2024-02-12 13:46:00,218.0
count,2024-02-12 14:00:00,2024-02-12 14:00:00,2024-02-12 14:01:00,1.0
count,2024-02-12 14:45:00,2024-02-12 14:45:00,2024-02-12 14:46:00,14.0
count,2024-02-12 15:00:00,2024-02-12 15:00:00,2024-02-12 15:01:00,97.0
count,2024-02-12 15:30:00,2024-02-12 15:30:00,2024-02-12 15:31:00,375.0
count,2024-02-12 15:45:00,2024-02-12 15:45:00,2024-02-12 15:46:00,115.0
count,2024-02-12 16:00:00,2024-02-12 16:00:00,2024-02-12 16:01:00,360.0
count,2024-02-12 17:15:00,2024-02-12 17:15:00,2024-02-12 17:16:00,74.0
count,2024-02-12 17:30:00,2024-02-12 17:30:00,2024-02-12 17:31:00,18.0
count,2024-02-12 18:00:00,2024-02-12 18:00:00,2024-02-12 18:01:00,42.0
count,2024-02-12 19:00:00,2024-02-12 19:00:00,2024-02-12 19:01:00,134.0
count,2024-02-12 19:30:00,2024-02-12 19:30:00,2024-02-12 19:31:00,47.0
count,2024-02-12 19:45:00,2024-02-12 19:45:00,2024-02-12 19:46:00,295.0
count,2024-02-12 20:00:00,2024-02-12 20:00:00,2024-02-12 20:01:00,490.0
count,2024-02-12 20:30:00,2024-02-12 20:30:00,2024-02-12 20:31:00,276.0
count,2024-02-12 20:45:00,2024-02-12 20:45:00,2024-02-12 20:46:00,424.0
count,2024-02-12 21:30:00,2024-02-12 21:30:00,2024-02-12 21:31:00,383.0
count,2024-02-12 22:15:00,2024-02-12 22:15:00,2024-02-12 22:16:00,214.0
count,2024-02-12 22:30:00,2024-02-12 22:30:00,2024-02-12 22:31:00,100.0
count,2024-02-12 23:00:00,2024-02-12 23:00:00,2024-02-12 23:01:00,371.0
count,2024-02-12 23:15:00,2024-02-12 23:15:00,2024-02-12 23:16:00,500.0
count,2024-02-12 23:30:00,2024-02-12 23:30:00,2024-02-12 23:31:00,396.0
count,2024-02-12 23:45:00,2024-02-12 23:45:00,2024-02-12 23:46:00,121.0
count,2024-02-05 00:00:00,2024-02-05 00:00:00,2024-02-06 00:00:00,7741.0
count,2024-02-06 00:00:00,2024-02-06 00:00:00,2024-02-07 00:00:00,7336.0
count,2024-02-07 00:00:00,2024-02-07 00:00:00,2024-02-08 00:00:00,5055.0
count,2024-02-08 00:00:00,2024-02-08 00:00:00,2024-02-09 00:00:00,5465.0
count,2024-02-10 00:00:00,2024-02-10 00:00:00,2024-02-11 00:00:00,4367.0
count,2024-02-11 00:00:00,2024-02-11 00:00:00,2024-02-12 00:00:00,4482.0
count,2024-02-12 00:00:00,2024-02-12 00:00:00,2024-02-12 23:59:59,9591.0
count,2024-02-13 00:30:00,2024-02-13 00:30:00,2024-02-13 00:31:00,452.0
count,2024-02-13 01:00:00,2024-02-13 01:00:00,2024-02-13 01:01:00,132.0
count,2024-02-13 01:15:00,2024-02-13 01:15:00,2024-02-13 01:16:00,380.0
count,2024-02-13 02:45:00,2024-02-13 02:45:00,2024-02-13 02:46:00,153.0
count,2024-02-13 03:30:00,2024-02-13 03:30:00,2024-02-13 03:31:00,92.0
count,2024-02-13 03:45:00,2024-02-13 03:45:00,2024-02-13 03:46:00,36.0
count,2024-02-13 04:00:00,2024-02-13 04:00:00,2024-02-13 04:01:00,180.0
count,2024-02-13 04:15:00,2024-02-13 04:15:00,2024-02-13 04:16:00,57.0
count,2024-02-13 05:30:00,2024-02-13 05:30:00,2024-02-13 05:31:00,143.0
count,2024-02-13 05:45:00,2024-02-13 05:45:00,2024-02-13 05:46:00,120.0
count,2024-02-13 06:15:00,2024-02-13 06:15:00,2024-02-13 06:16:00,71.0
count,2024-02-13 06:30:00,2024-02-13 06:30:00,2024-02-13 06:31:00,415.0
count,2024-02-13 06:45:00,2024-02-13 06:45:00,2024-02-13 06:46:00,60.0
count,2024-02-13 07:15:00,2024-02-13 07:15:00,2024-02-13 07:16:00,102.0
count,2024-02-13 07:45:00,2024-02-13 07:45:00,2024-02-13 07:46:00,495.0
count,2024-02-13 08:15:00,2024-02-13 08:15:00,2024-02-13 08:16:00,201.0
count,2024-02-13 08:30:00,2024-02-13 08:30:00,2024-02-13 08:31:00,110.0
count,2024-02-13 08:45:00,2024-02-13 08:45:00,2024-02-13 08:46:00,473.0
count,2024-02-13 09:15:00,2024-02-13 09:15:00,2024-02-13 09:16:00,372.0
count,2024-02-13 09:45:00,2024-02-13 09:45:00,2024-02-13 09:46:00,410.0
count,2024-02-13 10:00:00,2024-02-13 10:00:00,2024-02-13 10:01:00,51.0
count,2024-02-13 12:00:00,2024-02-13 12:00:00,2024-02-13 12:01:00,241.0
count,2024-02-13 12:15:00,2024-02-13 12:15:00,2024-02-13 12:16:00,412.0
count,2024-02-13 12:45:00,2024-02-13 12:45:00,2024-02-13 12:46:00,359.0
count,2024-02-13 13:00:00,2024-02-13 13:00:00,2024-02-13 13:01:00,149.0
count,2024-02-13 13:30:00,2024-02-13 13:30:00,2024-02-13 13:31:00,290.0
count,2024-02-13 14:00:00,2024-02-13 14:00:00,2024-02-13 14:01:00,231.0
count,2024-02-13 14:15:00,2024-02-13 14:15:00,2024-02-13 14:16:00,269.0
count,2024-02-13 15:00:00,2024-02-13 15:00:00,2024-02-13 15:01:00,140.0
count,2024-02-13 15:15:00,2024-02-13 15:15:00,2024-02-13 15:16:00,38.0
count,2024-02-13 15:30:00,2024-02-13 15:30:00,2024-02-13 15:31:00,461.0
count,2024-02-13 15:45:00,2024-02-13 15:45:00,2024-02-13 15:46:00,429.0
count,2024-02-13 16:15:00,2024-02-13 16:15:00,2024-02-13 16:16:00,261.0
count,2024-02-13 16:30:00,2024-02-13 16:30:00,2024-02-13 16:31:00,80.0
count,2024-02-13 16:45:00,2024-02-13 16:45:00,2024-02-13 16:46:00,414.0
count,2024-02-13 18:15:00,2024-02-13 18:15:00,2024-02-13 18:16:00,19.0
count,2024-02-13 18:30:00,2024-02-13 18:30:00,2024-02-13 18:31:00,279.0
count,2024-02-13 19:15:00,2024-02-13 19:15:00,2024-02-13 19:16:00,422.0
count,2024-02-13 19:45:00,2024-02-13 19:45:00,2024-02-13 19:46:00,68.0
count,2024-02-13 20:00:00,2024-02-13 20:00:00,2024-02-13 20:01:00,264.0
count,2024-02-13 20:30:00,2024-02-13 20:30:00,2024-02-13 20:31:00,38.0
count,2024-02-13 21:30:00,2024-02-13 21:30:00,2024-02-13 21:31:00,367.0
count,2024-02-13 22:15:00,2024-02-13 22:15:00,2024-02-13 22:16:00,121.0
count,2024-02-13 22:45:00,2024-02-13 22:45:00,2024-02-13 22:46:00,224.0
count,2024-02-13 23:00:00,2024-02-13 23:00:00,2024-02-13 23:01:00,235.0
count,2024-02-14 00:00:00,2024-02-14 00:00:00,2024-02-14 00:01:00,90.0
count,2024-02-14 00:30:00,2024-02-14 00:30:00,2024-02-14 00:31:00,7.0
count,2024-02-14 00:45:00,2024-02-14 00:45:00,2024-02-14 00:46:00,214.0
count,2024-02-14 01:45:00,2024-02-14 01:45:00,2024-02-14 01:46:00,42.0
count,2024-02-14 02:00:00,2024-02-14 02:00:00,2024-02-14 02:01:00,477.0
count,2024-02-14 02:15:00,2024-02-14 02:15:00,2024-02-14 02:16:00,45.0
count,2024-02-14 02:30:00,2024-02-14 02:30:00,2024-02-14 02:31:00,322.0
count,2024-02-14 03:30:00,2024-02-14 03:30:00,2024-02-14 03:31:00,302.0
count,2024-02-14 04:15:00,2024-02-14 04:15:00,2024-02-14 04:16:00,491.0
count,2024-02-14 04:30:00,2024-02-14 04:30:00,2024-02-14 04:31:00,170.0
count,2024-02-14 05:00:00,2024-02-14 05:00:00,2024-02-14 05:01:00,478.0
count,2024-02-14 05:30:00,2024-02-14 05:30:00,2024-02-14 05:31:00,174.0
count,2024-02-14 05:45:00,2024-02-14 05:45:00,2024-02-14 05:46:00,245.0
count,2024-02-14 06:00:00,2024-02-14 06:00:00,2024-02-14 06:01:00,451.0
count,2024-02-14 06:15:00,2024-02-14 06:15:00,2024-02-14 06:16:00,295.0
count,2024-02-14 06:30:00,2024-02-14 06:30:00,2024-02-14 06:31:00,405.0
count,2024-02-14 06:45:00,2024-02-14 06:45:00,2024-02-14 06:46:00,426.0
count,2024-02-14 09:15:00,2024-02-14 09:15:00,2024-02-14 09:16:00,312.0
count,2024-02-14 09:45:00,2024-02-14 09:45:00,2024-02-14 09:46:00,303.0
count,2024-02-14 10:45:00,2024-02-14 10:45:00,2024-02-14 10:46:00,109.0
count,2024-02-14 11:00:00,2024-02-14 11:00:00,2024-02-14 11:01:00,113.0
count,2024-02-14 11:15:00,2024-02-14 11:15:00,2024-02-14 11:16:00,32.0
count,2024-02-14 11:30:00,2024-02-14 11:30:00,2024-02-14 11:31:00,331.0
count,2024-02-14 11:45:00,2024-02-14 11:45:00,2024-02-14 11:46:00,310.0
count,2024-02-14 12:15:00,2024-02-14 12:15:00,2024-02-14 12:16:00,328.0
count,2024-02-14 13:30:00,2024-02-14 13:30:00,2024-02-14 13:31:00,266.0
count,2024-02-14 14:00:00,2024-02-14 14:00:00,2024-02-14 14:01:00,258.0
count,2024-02-14 14:30:00,2024-02-14 14:30:00,2024-02-14 14:31:00,226.0
count,2024-02-14 15:00:00,2024-02-14 15:00:00,2024-02-14 15:01:00,268.0
count,2024-02-14 15:15:00,2024-02-14 15:15:00,2024-02-14 15:16:00,322.0
count,2024-02-14 15:30:00,2024-02-14 15:30:00,2024-02-14 15:31:00,496.0
count,2024-02-14 15:45:00,2024-02-14 15:45:00,2024-02-14 15:46:00,101.0
count,2024-02-14 16:00:00,2024-02-14 16:00:00,2024-02-14 16:01:00,18.0
count,2024-02-14 16:15:00,2024-02-14 16:15:00,2024-02-14 16:16:00,126.0
count,2024-02-14 16:45:00,2024-02-14 16:45:00,2024-02-14 16:46:00,261.0
count,2024-02-14 17:30:00,2024-02-14 17:30:00,2024-02-14 17:31:00,183.0
count,2024-02-14 18:00:00,2024-02-14 18:00:00,2024-02-14 18:01:00,287.0
count,2024-02-14 19:30:00,2024-02-14 19:30:00,2024-02-14 19:31:00,180.0
count,2024-02-14 20:00:00,2024-02-14 20:00:00,2024-02-14 20:01:00,444.0
count,2024-02-14 20:15:00,2024-02-14 20:15:00,2024-02-14 20:16:00,252.0
count,2024-02-14 21:00:00,2024-02-14 21:00:00,2024-02-14 21:01:00,246.0
count,2024-02-14 21:45:00,2024-02-14 21:45:00,2024-02-14 21:46:00,494.0
count,2024-02-14 22:00:00,2024-02-14 22:00:00,2024-02-14 22:01:00,289.0
count,2024-02-14 23:00:00,2024-02-14 23:00:00,2024-02-14 23:01:00,319.0
count,2024-02-14 23:15:00,2024-02-14 23:15:00,2024-02-14 23:16:00,183.0
count,2024-02-15 00:15:00,2024-02-15 00:15:00,2024-02-15 00:16:00,13.0
count,2024-02-15 01:00:00,2024-02-15 01:00:00,2024-02-15 01:01:00,208.0
count,2024-02-15 01:30:00,2024-02-15 01:30:00,2024-02-15 01:31:00,229.0
count,2024-02-15 02:00:00,2024-02-15 02:00:00,2024-02-15 02:01:00,74.0
count,2024-02-15 02:30:00,2024-02-15 02:30:00,2024-02-15 02:31:00,57.0
count,2024-02-15 03:00:00,2024-02-15 03:00:00,2024-02-15 03:01:00,329.0
count,2024-02-15 03:15:00,2024-02-15 03:15:00,2024-02-15 03:16:00,94.0
count,2024-02-15 04:00:00,2024-02-15 04:00:00,2024-02-15 04:01:00,227.0
count,2024-02-15 05:00:00,2024-02-15 05:00:00,2024-02-15 05:01:00,59.0
count,2024-02-15 05:15:00,2024-02-15 05:15:00,2024-02-15 05:16:00,285.0
count,2024-02-15 06:15:00,2024-02-15 06:15:00,2024-02-15 06:16:00,435.0
count,2024-02-15 06:30:00,2024-02-15 06:30:00,2024-02-15 06:31:00,131.0
count,2024-02-15 07:00:00,2024-02-15 07:00:00,2024-02-15 07:01:00,467.0
count,2024-02-15 07:15:00,2024-02-15 07:15:00,2024-02-15 07:16:00,101.0
count,2024-02-15 07:30:00,2024-02-15 07:30:00,2024-02-15 07:31:00,356.0
count,2024-02-15 08:15:00,2024-02-15 08:15:00,2024-02-15 08:16:00,249.0
count,2024-02-15 09:00:00,2024-02-15 09:00:00,2024-02-15 09:01:00,158.0
count,2024-02-15 09:15:00,2024-02-15 09:15:00,2024-02-15 09:16:00,341.0
count,2024-02-15 09:30:00,2024-02-15 09:30:00,2024-02-15 09:31:00,166.0
count,2024-02-15 10:00:00,2024-02-15 10:00:00,2024-02-15 10:01:00,145.0
count,2024-02-15 11:00:00,2024-02-15 11:00:00,2024-02-15 11:01:00,70.0
count,2024-02-15 11:15:00,2024-02-15 11:15:00,2024-02-15 11:16:00,422.0
count,2024-02-15 11:30:00,2024-02-15 11:30:00,2024-02-15 11:31:00,132.0
count,2024-02-15 11:45:00,2024-02-15 11:45:00,2024-02-15 11:46:00,393.0
count,2024-02-15 12:15:00,2024-02-15 12:15:00,2024-02-15 12:16:00,183.0
count,2024-02-15 12:45:00,2024-02-15 12:45:00,2024-02-15 12:46:00,302.0
count,2024-02-15 13:30:00,2024-02-15 13:30:00,2024-02-15 13:31:00,64.0
count,2024-02-15 14:00:00,2024-02-15 14:00:00,2024-02-15 14:01:00,498.0
count,2024-02-15 14:15:00,2024-02-15 14:15:00,2024-02-15 14:16:00,110.0
count,2024-02-15 14:45:00,2024-02-15 14:45:00,2024-02-15 14:46:00,480.0
count,2024-02-15 15:15:00,2024-02-15 15:15:00,2024-02-15 15:16:00,198.0
count,2024-02-15 15:30:00,2024-02-15 15:30:00,2024-02-15 15:31:00,330.0
count,2024-02-15 16:00:00,2024-02-15 16:00:00,2024-02-15 16:01:00,267.0
count,2024-02-15 17:30:00,2024-02-15 17:30:00,2024-02-15 17:31:00,389.0
count,2024-02-15 18:45:00,2024-02-15 18:45:00,2024-02-15 18:46:00,187.0
count,2024-02-15 19:00:00,2024-02-15 19:00:00,2024-02-15 19:01:00,475.0
count,2024-02-15 19:15:00,2024-02-15 19:15:00,2024-02-15 19:16:00,339.0
count,2024-02-15 19:30:00,2024-02-15 19:30:00,2024-02-15 19:31:00,256.0
count,2024-02-15 19:45:00,2024-02-15 19:45:00,2024-02-15 19:46:00,331.0
count,2024-02-15 20:15:00,2024-02-15 20:15:00,2024-02-15 20:16:00,274.0
count,2024-02-15 22:00:00,2024-02-15 22:00:00,2024-02-15 22:01:00,274.0
count,2024-02-15 22:30:00,2024-02-15 22:30:00,2024-02-15 22:31:00,211.0
count,2024-02-15 23:00:00,2024-02-15 23:00:00,2024-02-15 23:01:00,396.0
count,2024-02-16 00:15:00,2024-02-16 00:15:00,2024-02-16 00:16:00,283.0
count,2024-02-16 00:30:00,2024-02-16 00:30:00,2024-02-16 00:31:00,98.0
count,2024-02-16 00:45:00,2024-02-16 00:45:00,2024-02-16 00:46:00,495.0
count,2024-02-16 01:00:00,2024-02-16 01:00:00,2024-02-16 01:01:00,233.0
count,2024-02-16 01:45:00,2024-02-16 01:45:00,2024-02-16 01:46:00,379.0
count,2024-02-16 02:00:00,2024-02-16 02:00:00,2024-02-16 02:01:00,138.0
count,2024-02-16 02:30:00,2024-02-16 02:30:00,2024-02-16 02:31:00,369.0
count,2024-02-16 02:45:00,2024-02-16 02:45:00,2024-02-16 02:46:00,316.0
count,2024-02-16 03:15:00,2024-02-16 03:15:00,2024-02-16 03:16:00,119.0
count,2024-02-16 03:30:00,2024-02-16 03:30:00,2024-02-16 03:31:00,127.0
count,2024-02-16 04:00:00,2024-02-16 04:00:00,2024-02-16 04:01:00,244.0
count,2024-02-16 04:15:00,2024-02-16 04:15:00,2024-02-16 04:16:00,498.0
count,2024-02-16 04:30:00,2024-02-16 04:30:00,2024-02-16 04:31:00,437.0
count,2024-02-16 04:45:00,2024-02-16 04:45:00,2024-02-16 04:46:00,111.0
count,2024-02-16 05:00:00,2024-02-16 05:00:00,2024-02-16 05:01:00,461.0
count,2024-02-16 05:45:00,2024-02-16 05:45:00,2024-02-16 05:46:00,482.0
count,2024-02-16 06:45:00,2024-02-16 06:45:00,2024-02-16 06:46:00,99.0
count,2024-02-16 07:00:00,2024-02-16 07:00:00,2024-02-16 07:01:00,300.0
count,2024-02-16 07:15:00,2024-02-16 07:15:00,2024-02-16 07:16:00,350.0
count,2024-02-16 07:30:00,2024-02-16 07:30:00,2024-02-16 07:31:00,176.0
count,2024-02-16 08:30:00,2024-02-16 08:30:00,2024-02-16 08:31:00,343.0
count,2024-02-16 09:00:00,2024-02-16 09:00:00,2024-02-16 09:01:00,195.0
count,2024-02-16 09:15:00,2024-02-16 09:15:00,2024-02-16 09:16:00,447.0
count,2024-02-16 10:00:00,2024-02-16 10:00:00,2024-02-16 10:01:00,121.0
count,2024-02-16 10:30:00,2024-02-16 10:30:00,2024-02-16 10:31:00,467.0
count,2024-02-16 11:00:00,2024-02-16 11:00:00,2024-02-16 11:01:00,249.0
count,2024-02-16 11:30:00,2024-02-16 11:30:00,2024-02-16 11:31:00,301.0
count,2024-02-16 11:45:00,2024-02-16 11:45:00,2024-02-16 11:46:00,409.0
count,2024-02-16 12:00:00,2024-02-16 12:00:00,2024-02-16 12:01:00,127.0
count,2024-02-16 12:30:00,2024-02-16 12:30:00,2024-02-16 12:31:00,208.0
count,2024-02-16 14:15:00,2024-02-16 14:15:00,2024-02-16 14:16:00,410.0
count,2024-02-16 14:30:00,2024-02-16 14:30:00,2024-02-16 14:31:00,29.0
count,2024-02-16 15:00:00,2024-02-16 15:00:00,2024-02-16 15:01:00,344.0
count,2024-02-16 15:30:00,2024-02-16 15:30:00,2024-02-16 15:31:00,388.0
count,2024-02-16 15:45:00,2024-02-16 15:45:00,2024-02-16 15:46:00,189.0
count,2024-02-16 16:00:00,2024-02-16 16:00:00,2024-02-16 16:01:00,131.0
count,2024-02-16 16:15:00,2024-02-16 16:15:00,2024-02-16 16:16:00,89.0
count,2024-02-16 17:30:00,2024-02-16 17:30:00,2024-02-16 17:31:00,26.0
count,2024-02-16 18:00:00,2024-02-16 18:00:00,2024-02-16 18:01:00,445.0
count,2024-02-16 18:15:00,2024-02-16 18:15:00,2024-02-16 18:16:00,490.0
count,2024-02-16 18:45:00,2024-02-16 18:45:00,2024-02-16 18:46:00,195.0
count,2024-02-16 19:00:00,2024-02-16 19:00:00,2024-02-16 19:01:00,103.0
count,2024-02-16 19:15:00,2024-02-16 19:15:00,2024-02-16 19:16:00,10.0
count,2024-02-16 19:30:00,2024-02-16 19:30:00,2024-02-16 19:31:00,168.0
count,2024-02-16 19:45:00,2024-02-16 19:45:00,2024-02-16 19:46:00,398.0
count,2024-02-16 21:00:00,2024-02-16 21:00:00,2024-02-16 21:01:00,230.0
count,2024-02-16 23:00:00,2024-02-16 23:00:00,2024-02-16 23:01:00,111.0
count,2024-02-16 23:15:00,2024-02-16 23:15:00,2024-02-16 23:16:00,361.0
count,2024-02-16 23:30:00,2024-02-16 23:30:00,2024-02-16 23:31:00,106.0
count,2024-02-16 23:45:00,2024-02-16 23:45:00,2024-02-16 23:46:00,413.0
count,2024-02-17 00:00:00,2024-02-17 00:00:00,2024-02-17 00:01:00,68.0
count,2024-02-17 00:30:00,2024-02-17 00:30:00,2024-02-17 00:31:00,285.0
count,2024-02-17 01:15:00,2024-02-17 01:15:00,2024-02-17 01:16:00,271.0
count,2024-02-17 02:00:00,2024-02-17 02:00:00,2024-02-17 02:01:00,98.0
count,2024-02-17 02:15:00,2024-02-17 02:15:00,2024-02-17 02:16:00,446.0
count,2024-02-17 02:30:00,2024-02-17 02:30:00,2024-02-17 02:31:00,308.0
count,2024-02-17 02:45:00,2024-02-17 02:45:00,2024-02-17 02:46:00,303.0
count,2024-02-17 03:00:00,2024-02-17 03:00:00,2024-02-17 03:01:00,234.0
count,2024-02-17 03:45:00,2024-02-17 03:45:00,2024-02-17 03:46:00,264.0
count,2024-02-17 04:30:00,2024-02-17 04:30:00,2024-02-17 04:31:00,190.0
count,2024-02-17 04:45:00,2024-02-17 04:45:00,2024-02-17 04:46:00,378.0
count,2024-02-17 05:00:00,2024-02-17 05:00:00,2024-02-17 05:01:00,199.0
count,2024-02-17 05:15:00,2024-02-17 05:15:00,2024-02-17 05:16:00,398.0
count,2024-02-17 05:30:00,2024-02-17 05:30:00,2024-02-17 05:31:00,408.0
count,2024-02-17 06:00:00,2024-02-17 06:00:00,2024-02-17 06:01:00,273.0
count,2024-02-17 06:15:00,2024-02-17 06:15:00,2024-02-17 06:16:00,321.0
count,2024-02-17 06:30:00,2024-02-17 06:30:00,2024-02-17 06:31:00,327.0
count,2024-02-17 07:15:00,2024-02-17 07:15:00,2024-02-17 07:16:00,29.0
count,2024-02-17 08:30:00,2024-02-17 08:30:00,2024-02-17 08:31:00,486.0
count,2024-02-17 08:45:00,2024-02-17 08:45:00,2024-02-17 08:46:00,300.0
count,2024-02-17 09:00:00,2024-02-17 09:00:00,2024-02-17 09:01:00,232.0
count,2024-02-17 09:15:00,2024-02-17 09:15:00,2024-02-17 09:16:00,316.0
count,2024-02-17 09:45:00,2024-02-17 09:45:00,2024-02-17 09:46:00,275.0
count,2024-02-17 10:00:00,2024-02-17 10:00:00,2024-02-17 10:01:00,379.0
count,2024-02-17 10:15:00,2024-02-17 10:15:00,2024-02-17 10:16:00,29.0
count,2024-02-17 10:45:00,2024-02-17 10:45:00,2024-02-17 10:46:00,324.0
count,2024-02-17 11:00:00,2024-02-17 11:00:00,2024-02-17 11:01:00,122.0
count,2024-02-17 11:30:00,2024-02-17 11:30:00,2024-02-17 11:31:00,367.0
count,2024-02-17 12:00:00,2024-02-17 12:00:00,2024-02-17 12:01:00,15.0
count,2024-02-17 12:15:00,2024-02-17 12:15:00,2024-02-17 12:16:00,275.0
count,2024-02-17 13:00:00,2024-02-17 13:00:00,2024-02-17 13:01:00,64.0
count,2024-02-17 13:15:00,2024-02-17 13:15:00,2024-02-17 13:16:00,407.0
count,2024-02-17 13:30:00,2024-02-17 13:30:00,2024-02-17 13:31:00,14.0
count,2024-02-17 14:15:00,2024-02-17 14:15:00,2024-02-17 14:16:00,440.0
count,2024-02-17 14:30:00,2024-02-17 14:30:00,2024-02-17 14:31:00,131.0
count,2024-02-17 15:00:00,2024-02-17 15:00:00,2024-02-17 15:01:00,49.0
count,2024-02-17 16:00:00,2024-02-17 16:00:00,2024-02-17 16:01:00,33.0
count,2024-02-17 17:30:00,2024-02-17 17:30:00,2024-02-17 17:31:00,46.0
count,2024-02-17 18:15:00,2024-02-17 18:15:00,2024-02-17 18:16:00,109.0
count,2024-02-17 18:30:00,2024-02-17 18:30:00,2024-02-17 18:31:00,237.0
count,2024-02-17 19:15:00,2024-02-17 19:15:00,2024-02-17 19:16:00,312.0
count,2024-02-17 19:30:00,2024-02-17 19:30:00,2024-02-17 19:31:00,42.0
count,2024-02-17 20:30:00,2024-02-17 20:30:00,2024-02-17 20:31:00,329.0
count,2024-02-17 20:45:00,2024-02-17 20:45:00,2024-02-17 20:46:00,410.0
count,2024-02-17 21:00:00,2024-02-17 21:00:00,2024-02-17 21:01:00,485.0
count,2024-02-17 21:30:00,2024-02-17 21:30:00,2024-02-17 21:31:00,223.0
count,2024-02-17 21:45:00,2024-02-17 21:45:00,2024-02-17 21:46:00,5.0
count,2024-02-17 22:15:00,2024-02-17 22:15:00,2024-02-17 22:16:00,101.0
count,2024-02-17 22:45:00,2024-02-17 22:45:00,2024-02-17 22:46:00,271.0
count,2024-02-17 23:15:00,2024-02-17 23:15:00,2024-02-17 23:16:00,358.0
count,2024-02-17 23:30:00,2024-02-17 23:30:00,2024-02-17 23:31:00,84.0
count,2024-02-18 00:30:00,2024-02-18 00:30:00,2024-02-18 00:31:00,327.0
count,2024-02-18 02:00:00,2024-02-18 02:00:00,2024-02-18 02:01:00,178.0
count,2024-02-18 02:15:00,2024-02-18 02:15:00,2024-02-18 02:16:00,150.0
count,2024-02-18 02:30:00,2024-02-18 02:30:00,2024-02-18 02:31:00,347.0
count,2024-02-18 03:45:00,2024-02-18 03:45:00,2024-02-18 03:46:00,105.0
count,2024-02-18 04:15:00,2024-02-18 04:15:00,2024-02-18 04:16:00,100.0
count,2024-02-18 05:00:00,2024-02-18 05:00:00,2024-02-18 05:01:00,284.0
count,2024-02-18 05:15:00,2024-02-18 05:15:00,2024-02-18 05:16:00,437.0
count,2024-02-18 05:30:00,2024-02-18 05:30:00,2024-02-18 05:31:00,265.0
count,2024-02-18 05:45:00,2024-02-18 05:45:00,2024-02-18 05:46:00,147.0
count,2024-02-18 06:00:00,2024-02-18 06:00:00,2024-02-18 06:01:00,229.0
count,2024-02-18 07:00:00,2024-02-18 07:00:00,2024-02-18 07:01:00,133.0
count,2024-02-18 07:30:00,2024-02-18 07:30:00,2024-02-18 07:31:00,384.0
count,2024-02-18 07:45:00,2024-02-18 07:45:00,2024-02-18 07:46:00,59.0
